=== SZIMULÁCIÓ INDUL ===
Variáns: Felgyorsított + fordított
Meccsek száma: 1000
Játék 1/1000 kész, eddig: Kezdő=0, Második=1, Döntetlen=0
Játék 365/1000 kész, eddig: Kezdő=263, Második=96, Döntetlen=6
Játék 366/1000 kész, eddig: Kezdő=264, Második=96, Döntetlen=6
Játék 367/1000 kész, eddig: Kezdő=264, Második=97, Döntetlen=6
Játék 368/1000 kész, eddig: Kezdő=265, Második=97, Döntetlen=6
Játék 369/1000 kész, eddig: Kezdő=265, Második=98, Döntetlen=6
Játék 370/1000 kész, eddig: Kezdő=266, Második=98, Döntetlen=6
Játék 371/1000 kész, eddig: Kezdő=267, Második=98, Döntetlen=6
Játék 372/1000 kész, eddig: Kezdő=268, Második=98, Döntetlen=6
Játék 373/1000 kész, eddig: Kezdő=269, Második=98, Döntetlen=6
Játék 374/1000 kész, eddig: Kezdő=270, Második=98, Döntetlen=6
Játék 375/1000 kész, eddig: Kezdő=271, Második=98, Döntetlen=6
Játék 376/1000 kész, eddig: Kezdő=272, Második=98, Döntetlen=6
Játék 377/1000 kész, eddig: Kezdő=273, Második=98, Döntetlen=6
Játék 378/1000 kész, eddig: Kezdő=274, Második=98, Döntetlen=6
Játék 379/1000 kész, eddig: Kezdő=275, Második=98, Döntetlen=6
Játék 380/1000 kész, eddig: Kezdő=275, Második=99, Döntetlen=6
Játék 381/1000 kész, eddig: Kezdő=275, Második=100, Döntetlen=6
Játék 382/1000 kész, eddig: Kezdő=276, Második=100, Döntetlen=6
Játék 383/1000 kész, eddig: Kezdő=277, Második=100, Döntetlen=6
Játék 384/1000 kész, eddig: Kezdő=277, Második=101, Döntetlen=6
Játék 385/1000 kész, eddig: Kezdő=277, Második=102, Döntetlen=6
Játék 386/1000 kész, eddig: Kezdő=278, Második=102, Döntetlen=6
Játék 387/1000 kész, eddig: Kezdő=279, Második=102, Döntetlen=6
Játék 388/1000 kész, eddig: Kezdő=279, Második=103, Döntetlen=6
Játék 389/1000 kész, eddig: Kezdő=279, Második=104, Döntetlen=6
Játék 390/1000 kész, eddig: Kezdő=279, Második=105, Döntetlen=6
Játék 391/1000 kész, eddig: Kezdő=279, Második=106, Döntetlen=6
Játék 392/1000 kész, eddig: Kezdő=280, Második=106, Döntetlen=6
Játék 393/1000 kész, eddig: Kezdő=281, Második=106, Döntetlen=6
Játék 394/1000 kész, eddig: Kezdő=282, Második=106, Döntetlen=6
Játék 395/1000 kész, eddig: Kezdő=283, Második=106, Döntetlen=6
Játék 396/1000 kész, eddig: Kezdő=284, Második=106, Döntetlen=6
Játék 397/1000 kész, eddig: Kezdő=285, Második=106, Döntetlen=6
Játék 398/1000 kész, eddig: Kezdő=286, Második=106, Döntetlen=6
Játék 399/1000 kész, eddig: Kezdő=287, Második=106, Döntetlen=6
Játék 400/1000 kész, eddig: Kezdő=288, Második=106, Döntetlen=6
Játék 401/1000 kész, eddig: Kezdő=289, Második=106, Döntetlen=6
Játék 402/1000 kész, eddig: Kezdő=290, Második=106, Döntetlen=6
Játék 403/1000 kész, eddig: Kezdő=291, Második=106, Döntetlen=6
Játék 404/1000 kész, eddig: Kezdő=292, Második=106, Döntetlen=6
Játék 405/1000 kész, eddig: Kezdő=293, Második=106, Döntetlen=6
Játék 406/1000 kész, eddig: Kezdő=294, Második=106, Döntetlen=6
Játék 407/1000 kész, eddig: Kezdő=295, Második=106, Döntetlen=6
Játék 408/1000 kész, eddig: Kezdő=296, Második=106, Döntetlen=6
Játék 409/1000 kész, eddig: Kezdő=296, Második=106, Döntetlen=7
Játék 410/1000 kész, eddig: Kezdő=296, Második=107, Döntetlen=7
Játék 411/1000 kész, eddig: Kezdő=297, Második=107, Döntetlen=7
Játék 412/1000 kész, eddig: Kezdő=298, Második=107, Döntetlen=7
Játék 413/1000 kész, eddig: Kezdő=299, Második=107, Döntetlen=7
Játék 414/1000 kész, eddig: Kezdő=300, Második=107, Döntetlen=7
Játék 415/1000 kész, eddig: Kezdő=301, Második=107, Döntetlen=7
Játék 416/1000 kész, eddig: Kezdő=302, Második=107, Döntetlen=7
Játék 417/1000 kész, eddig: Kezdő=303, Második=107, Döntetlen=7
Játék 418/1000 kész, eddig: Kezdő=303, Második=108, Döntetlen=7
Játék 419/1000 kész, eddig: Kezdő=304, Második=108, Döntetlen=7
Játék 420/1000 kész, eddig: Kezdő=305, Második=108, Döntetlen=7
Játék 421/1000 kész, eddig: Kezdő=306, Második=108, Döntetlen=7
Játék 422/1000 kész, eddig: Kezdő=307, Második=108, Döntetlen=7
Játék 423/1000 kész, eddig: Kezdő=307, Második=109, Döntetlen=7
Játék 424/1000 kész, eddig: Kezdő=308, Második=109, Döntetlen=7
Játék 425/1000 kész, eddig: Kezdő=309, Második=109, Döntetlen=7
Játék 426/1000 kész, eddig: Kezdő=310, Második=109, Döntetlen=7
Játék 427/1000 kész, eddig: Kezdő=311, Második=109, Döntetlen=7
Játék 428/1000 kész, eddig: Kezdő=311, Második=110, Döntetlen=7
Játék 429/1000 kész, eddig: Kezdő=311, Második=110, Döntetlen=8
Játék 430/1000 kész, eddig: Kezdő=312, Második=110, Döntetlen=8
Játék 431/1000 kész, eddig: Kezdő=313, Második=110, Döntetlen=8
Játék 432/1000 kész, eddig: Kezdő=314, Második=110, Döntetlen=8
Játék 433/1000 kész, eddig: Kezdő=315, Második=110, Döntetlen=8
Játék 434/1000 kész, eddig: Kezdő=316, Második=110, Döntetlen=8
Játék 435/1000 kész, eddig: Kezdő=317, Második=110, Döntetlen=8
Játék 436/1000 kész, eddig: Kezdő=318, Második=110, Döntetlen=8
Játék 437/1000 kész, eddig: Kezdő=319, Második=110, Döntetlen=8
Játék 438/1000 kész, eddig: Kezdő=319, Második=111, Döntetlen=8
Játék 439/1000 kész, eddig: Kezdő=320, Második=111, Döntetlen=8
Játék 440/1000 kész, eddig: Kezdő=321, Második=111, Döntetlen=8
Játék 441/1000 kész, eddig: Kezdő=322, Második=111, Döntetlen=8
Játék 442/1000 kész, eddig: Kezdő=323, Második=111, Döntetlen=8
Játék 443/1000 kész, eddig: Kezdő=324, Második=111, Döntetlen=8
Játék 444/1000 kész, eddig: Kezdő=325, Második=111, Döntetlen=8
Játék 445/1000 kész, eddig: Kezdő=325, Második=112, Döntetlen=8
Játék 446/1000 kész, eddig: Kezdő=326, Második=112, Döntetlen=8
Játék 447/1000 kész, eddig: Kezdő=326, Második=113, Döntetlen=8
Játék 448/1000 kész, eddig: Kezdő=327, Második=113, Döntetlen=8
Játék 449/1000 kész, eddig: Kezdő=328, Második=113, Döntetlen=8
Játék 450/1000 kész, eddig: Kezdő=329, Második=113, Döntetlen=8
Játék 451/1000 kész, eddig: Kezdő=330, Második=113, Döntetlen=8
Játék 452/1000 kész, eddig: Kezdő=331, Második=113, Döntetlen=8
Játék 453/1000 kész, eddig: Kezdő=332, Második=113, Döntetlen=8
Játék 454/1000 kész, eddig: Kezdő=333, Második=113, Döntetlen=8
Játék 455/1000 kész, eddig: Kezdő=334, Második=113, Döntetlen=8
Játék 456/1000 kész, eddig: Kezdő=335, Második=113, Döntetlen=8
Játék 457/1000 kész, eddig: Kezdő=336, Második=113, Döntetlen=8
Játék 458/1000 kész, eddig: Kezdő=336, Második=113, Döntetlen=9
Játék 459/1000 kész, eddig: Kezdő=337, Második=113, Döntetlen=9
Játék 460/1000 kész, eddig: Kezdő=338, Második=113, Döntetlen=9
Játék 461/1000 kész, eddig: Kezdő=338, Második=114, Döntetlen=9
Játék 462/1000 kész, eddig: Kezdő=338, Második=115, Döntetlen=9
Játék 463/1000 kész, eddig: Kezdő=339, Második=115, Döntetlen=9
Játék 464/1000 kész, eddig: Kezdő=340, Második=115, Döntetlen=9
Játék 465/1000 kész, eddig: Kezdő=341, Második=115, Döntetlen=9
Játék 466/1000 kész, eddig: Kezdő=342, Második=115, Döntetlen=9
Játék 467/1000 kész, eddig: Kezdő=343, Második=115, Döntetlen=9
Játék 468/1000 kész, eddig: Kezdő=344, Második=115, Döntetlen=9
Játék 469/1000 kész, eddig: Kezdő=345, Második=115, Döntetlen=9
Játék 470/1000 kész, eddig: Kezdő=346, Második=115, Döntetlen=9
Játék 471/1000 kész, eddig: Kezdő=346, Második=115, Döntetlen=10
Játék 472/1000 kész, eddig: Kezdő=347, Második=115, Döntetlen=10
Játék 473/1000 kész, eddig: Kezdő=347, Második=116, Döntetlen=10
Játék 474/1000 kész, eddig: Kezdő=348, Második=116, Döntetlen=10
Játék 475/1000 kész, eddig: Kezdő=349, Második=116, Döntetlen=10
Játék 476/1000 kész, eddig: Kezdő=350, Második=116, Döntetlen=10
Játék 477/1000 kész, eddig: Kezdő=351, Második=116, Döntetlen=10
Játék 478/1000 kész, eddig: Kezdő=352, Második=116, Döntetlen=10
Játék 479/1000 kész, eddig: Kezdő=353, Második=116, Döntetlen=10
Játék 480/1000 kész, eddig: Kezdő=354, Második=116, Döntetlen=10
Játék 481/1000 kész, eddig: Kezdő=355, Második=116, Döntetlen=10
Játék 482/1000 kész, eddig: Kezdő=356, Második=116, Döntetlen=10
Játék 483/1000 kész, eddig: Kezdő=357, Második=116, Döntetlen=10
Játék 484/1000 kész, eddig: Kezdő=358, Második=116, Döntetlen=10
Játék 485/1000 kész, eddig: Kezdő=358, Második=117, Döntetlen=10
Játék 486/1000 kész, eddig: Kezdő=359, Második=117, Döntetlen=10
Játék 487/1000 kész, eddig: Kezdő=360, Második=117, Döntetlen=10
Játék 488/1000 kész, eddig: Kezdő=360, Második=118, Döntetlen=10
Játék 489/1000 kész, eddig: Kezdő=360, Második=119, Döntetlen=10
Játék 490/1000 kész, eddig: Kezdő=361, Második=119, Döntetlen=10
Játék 491/1000 kész, eddig: Kezdő=362, Második=119, Döntetlen=10
Játék 492/1000 kész, eddig: Kezdő=362, Második=120, Döntetlen=10
Játék 493/1000 kész, eddig: Kezdő=363, Második=120, Döntetlen=10
Játék 494/1000 kész, eddig: Kezdő=364, Második=120, Döntetlen=10
Játék 495/1000 kész, eddig: Kezdő=365, Második=120, Döntetlen=10
Játék 496/1000 kész, eddig: Kezdő=366, Második=120, Döntetlen=10
Játék 497/1000 kész, eddig: Kezdő=367, Második=120, Döntetlen=10
Játék 498/1000 kész, eddig: Kezdő=368, Második=120, Döntetlen=10
Játék 499/1000 kész, eddig: Kezdő=369, Második=120, Döntetlen=10
Játék 500/1000 kész, eddig: Kezdő=370, Második=120, Döntetlen=10
Játék 501/1000 kész, eddig: Kezdő=370, Második=121, Döntetlen=10
Játék 502/1000 kész, eddig: Kezdő=371, Második=121, Döntetlen=10
Játék 503/1000 kész, eddig: Kezdő=372, Második=121, Döntetlen=10
Játék 504/1000 kész, eddig: Kezdő=373, Második=121, Döntetlen=10
Játék 505/1000 kész, eddig: Kezdő=374, Második=121, Döntetlen=10
Játék 506/1000 kész, eddig: Kezdő=375, Második=121, Döntetlen=10
Játék 507/1000 kész, eddig: Kezdő=376, Második=121, Döntetlen=10
Játék 508/1000 kész, eddig: Kezdő=377, Második=121, Döntetlen=10
Játék 509/1000 kész, eddig: Kezdő=378, Második=121, Döntetlen=10
Játék 510/1000 kész, eddig: Kezdő=379, Második=121, Döntetlen=10
Játék 511/1000 kész, eddig: Kezdő=380, Második=121, Döntetlen=10
Játék 512/1000 kész, eddig: Kezdő=381, Második=121, Döntetlen=10
Játék 513/1000 kész, eddig: Kezdő=381, Második=122, Döntetlen=10
Játék 514/1000 kész, eddig: Kezdő=382, Második=122, Döntetlen=10
Játék 515/1000 kész, eddig: Kezdő=383, Második=122, Döntetlen=10
Játék 516/1000 kész, eddig: Kezdő=384, Második=122, Döntetlen=10
Játék 517/1000 kész, eddig: Kezdő=384, Második=123, Döntetlen=10
Játék 518/1000 kész, eddig: Kezdő=384, Második=124, Döntetlen=10
Játék 519/1000 kész, eddig: Kezdő=385, Második=124, Döntetlen=10
Játék 520/1000 kész, eddig: Kezdő=386, Második=124, Döntetlen=10
Játék 521/1000 kész, eddig: Kezdő=387, Második=124, Döntetlen=10
Játék 522/1000 kész, eddig: Kezdő=388, Második=124, Döntetlen=10
Játék 523/1000 kész, eddig: Kezdő=389, Második=124, Döntetlen=10
Játék 524/1000 kész, eddig: Kezdő=390, Második=124, Döntetlen=10
Játék 525/1000 kész, eddig: Kezdő=391, Második=124, Döntetlen=10
Játék 526/1000 kész, eddig: Kezdő=391, Második=125, Döntetlen=10
Játék 527/1000 kész, eddig: Kezdő=391, Második=126, Döntetlen=10
Játék 528/1000 kész, eddig: Kezdő=392, Második=126, Döntetlen=10
Játék 529/1000 kész, eddig: Kezdő=393, Második=126, Döntetlen=10
Játék 530/1000 kész, eddig: Kezdő=393, Második=127, Döntetlen=10
Játék 531/1000 kész, eddig: Kezdő=394, Második=127, Döntetlen=10
Játék 532/1000 kész, eddig: Kezdő=394, Második=128, Döntetlen=10
Játék 533/1000 kész, eddig: Kezdő=394, Második=129, Döntetlen=10
Játék 534/1000 kész, eddig: Kezdő=395, Második=129, Döntetlen=10
Játék 535/1000 kész, eddig: Kezdő=396, Második=129, Döntetlen=10
Játék 536/1000 kész, eddig: Kezdő=397, Második=129, Döntetlen=10
Játék 537/1000 kész, eddig: Kezdő=398, Második=129, Döntetlen=10
Játék 538/1000 kész, eddig: Kezdő=399, Második=129, Döntetlen=10
Játék 539/1000 kész, eddig: Kezdő=399, Második=130, Döntetlen=10
Játék 540/1000 kész, eddig: Kezdő=400, Második=130, Döntetlen=10
Játék 541/1000 kész, eddig: Kezdő=401, Második=130, Döntetlen=10
Játék 542/1000 kész, eddig: Kezdő=401, Második=131, Döntetlen=10
Játék 543/1000 kész, eddig: Kezdő=402, Második=131, Döntetlen=10
Játék 544/1000 kész, eddig: Kezdő=403, Második=131, Döntetlen=10
Játék 545/1000 kész, eddig: Kezdő=403, Második=132, Döntetlen=10
Játék 546/1000 kész, eddig: Kezdő=404, Második=132, Döntetlen=10
Játék 547/1000 kész, eddig: Kezdő=405, Második=132, Döntetlen=10
Játék 548/1000 kész, eddig: Kezdő=406, Második=132, Döntetlen=10
Játék 549/1000 kész, eddig: Kezdő=407, Második=132, Döntetlen=10
Játék 550/1000 kész, eddig: Kezdő=408, Második=132, Döntetlen=10
Játék 551/1000 kész, eddig: Kezdő=408, Második=133, Döntetlen=10
Játék 552/1000 kész, eddig: Kezdő=409, Második=133, Döntetlen=10
Játék 553/1000 kész, eddig: Kezdő=409, Második=134, Döntetlen=10
Játék 554/1000 kész, eddig: Kezdő=409, Második=135, Döntetlen=10
Játék 555/1000 kész, eddig: Kezdő=409, Második=136, Döntetlen=10
Játék 556/1000 kész, eddig: Kezdő=409, Második=137, Döntetlen=10
Játék 557/1000 kész, eddig: Kezdő=410, Második=137, Döntetlen=10
Játék 558/1000 kész, eddig: Kezdő=411, Második=137, Döntetlen=10
Játék 559/1000 kész, eddig: Kezdő=411, Második=138, Döntetlen=10
Játék 560/1000 kész, eddig: Kezdő=411, Második=138, Döntetlen=11
Játék 561/1000 kész, eddig: Kezdő=412, Második=138, Döntetlen=11
Játék 562/1000 kész, eddig: Kezdő=413, Második=138, Döntetlen=11
Játék 563/1000 kész, eddig: Kezdő=414, Második=138, Döntetlen=11
Játék 564/1000 kész, eddig: Kezdő=415, Második=138, Döntetlen=11
Játék 565/1000 kész, eddig: Kezdő=416, Második=138, Döntetlen=11
Játék 566/1000 kész, eddig: Kezdő=417, Második=138, Döntetlen=11
Játék 567/1000 kész, eddig: Kezdő=418, Második=138, Döntetlen=11
Játék 568/1000 kész, eddig: Kezdő=419, Második=138, Döntetlen=11
Játék 569/1000 kész, eddig: Kezdő=420, Második=138, Döntetlen=11
Játék 570/1000 kész, eddig: Kezdő=421, Második=138, Döntetlen=11
Játék 571/1000 kész, eddig: Kezdő=422, Második=138, Döntetlen=11
Játék 572/1000 kész, eddig: Kezdő=423, Második=138, Döntetlen=11
Játék 573/1000 kész, eddig: Kezdő=424, Második=138, Döntetlen=11
Játék 574/1000 kész, eddig: Kezdő=425, Második=138, Döntetlen=11
Játék 575/1000 kész, eddig: Kezdő=425, Második=139, Döntetlen=11
Játék 576/1000 kész, eddig: Kezdő=426, Második=139, Döntetlen=11
Játék 577/1000 kész, eddig: Kezdő=427, Második=139, Döntetlen=11
Játék 578/1000 kész, eddig: Kezdő=428, Második=139, Döntetlen=11
Játék 579/1000 kész, eddig: Kezdő=429, Második=139, Döntetlen=11
Játék 580/1000 kész, eddig: Kezdő=430, Második=139, Döntetlen=11
Játék 581/1000 kész, eddig: Kezdő=430, Második=140, Döntetlen=11
Játék 582/1000 kész, eddig: Kezdő=431, Második=140, Döntetlen=11
Játék 583/1000 kész, eddig: Kezdő=432, Második=140, Döntetlen=11
Játék 584/1000 kész, eddig: Kezdő=433, Második=140, Döntetlen=11
Játék 585/1000 kész, eddig: Kezdő=434, Második=140, Döntetlen=11
Játék 586/1000 kész, eddig: Kezdő=434, Második=141, Döntetlen=11
Játék 587/1000 kész, eddig: Kezdő=435, Második=141, Döntetlen=11
Játék 588/1000 kész, eddig: Kezdő=436, Második=141, Döntetlen=11
Játék 589/1000 kész, eddig: Kezdő=436, Második=142, Döntetlen=11
Játék 590/1000 kész, eddig: Kezdő=437, Második=142, Döntetlen=11
Játék 591/1000 kész, eddig: Kezdő=438, Második=142, Döntetlen=11
Játék 592/1000 kész, eddig: Kezdő=439, Második=142, Döntetlen=11
Játék 593/1000 kész, eddig: Kezdő=440, Második=142, Döntetlen=11
Játék 594/1000 kész, eddig: Kezdő=441, Második=142, Döntetlen=11
Játék 595/1000 kész, eddig: Kezdő=442, Második=142, Döntetlen=11
Játék 596/1000 kész, eddig: Kezdő=443, Második=142, Döntetlen=11
Játék 597/1000 kész, eddig: Kezdő=444, Második=142, Döntetlen=11
Játék 598/1000 kész, eddig: Kezdő=444, Második=143, Döntetlen=11
Játék 599/1000 kész, eddig: Kezdő=445, Második=143, Döntetlen=11
Játék 600/1000 kész, eddig: Kezdő=446, Második=143, Döntetlen=11
Játék 601/1000 kész, eddig: Kezdő=447, Második=143, Döntetlen=11
Játék 602/1000 kész, eddig: Kezdő=447, Második=144, Döntetlen=11
Játék 603/1000 kész, eddig: Kezdő=447, Második=145, Döntetlen=11
Játék 604/1000 kész, eddig: Kezdő=447, Második=146, Döntetlen=11
Játék 605/1000 kész, eddig: Kezdő=448, Második=146, Döntetlen=11
Játék 606/1000 kész, eddig: Kezdő=449, Második=146, Döntetlen=11
Játék 607/1000 kész, eddig: Kezdő=449, Második=147, Döntetlen=11
Játék 608/1000 kész, eddig: Kezdő=449, Második=148, Döntetlen=11
Játék 609/1000 kész, eddig: Kezdő=450, Második=148, Döntetlen=11
Játék 610/1000 kész, eddig: Kezdő=450, Második=149, Döntetlen=11
Játék 611/1000 kész, eddig: Kezdő=451, Második=149, Döntetlen=11
Játék 612/1000 kész, eddig: Kezdő=452, Második=149, Döntetlen=11
Játék 613/1000 kész, eddig: Kezdő=452, Második=150, Döntetlen=11
Játék 614/1000 kész, eddig: Kezdő=452, Második=151, Döntetlen=11
Játék 615/1000 kész, eddig: Kezdő=452, Második=152, Döntetlen=11
Játék 616/1000 kész, eddig: Kezdő=453, Második=152, Döntetlen=11
Játék 617/1000 kész, eddig: Kezdő=454, Második=152, Döntetlen=11
Játék 618/1000 kész, eddig: Kezdő=454, Második=153, Döntetlen=11
Játék 619/1000 kész, eddig: Kezdő=455, Második=153, Döntetlen=11
Játék 620/1000 kész, eddig: Kezdő=456, Második=153, Döntetlen=11
Játék 621/1000 kész, eddig: Kezdő=456, Második=154, Döntetlen=11
Játék 622/1000 kész, eddig: Kezdő=457, Második=154, Döntetlen=11
Játék 623/1000 kész, eddig: Kezdő=458, Második=154, Döntetlen=11
Játék 624/1000 kész, eddig: Kezdő=459, Második=154, Döntetlen=11
Játék 625/1000 kész, eddig: Kezdő=459, Második=155, Döntetlen=11
Játék 626/1000 kész, eddig: Kezdő=460, Második=155, Döntetlen=11
Játék 627/1000 kész, eddig: Kezdő=460, Második=156, Döntetlen=11
Játék 628/1000 kész, eddig: Kezdő=460, Második=157, Döntetlen=11
Játék 629/1000 kész, eddig: Kezdő=460, Második=157, Döntetlen=12
Játék 630/1000 kész, eddig: Kezdő=460, Második=158, Döntetlen=12
Játék 631/1000 kész, eddig: Kezdő=461, Második=158, Döntetlen=12
Játék 632/1000 kész, eddig: Kezdő=462, Második=158, Döntetlen=12
Játék 633/1000 kész, eddig: Kezdő=463, Második=158, Döntetlen=12
Játék 634/1000 kész, eddig: Kezdő=464, Második=158, Döntetlen=12
Játék 635/1000 kész, eddig: Kezdő=465, Második=158, Döntetlen=12
Játék 636/1000 kész, eddig: Kezdő=465, Második=159, Döntetlen=12
Játék 637/1000 kész, eddig: Kezdő=465, Második=160, Döntetlen=12
Játék 638/1000 kész, eddig: Kezdő=466, Második=160, Döntetlen=12
Játék 639/1000 kész, eddig: Kezdő=466, Második=161, Döntetlen=12
Játék 640/1000 kész, eddig: Kezdő=467, Második=161, Döntetlen=12
Játék 641/1000 kész, eddig: Kezdő=468, Második=161, Döntetlen=12
Játék 642/1000 kész, eddig: Kezdő=468, Második=162, Döntetlen=12
Játék 643/1000 kész, eddig: Kezdő=469, Második=162, Döntetlen=12
Játék 644/1000 kész, eddig: Kezdő=470, Második=162, Döntetlen=12
Játék 645/1000 kész, eddig: Kezdő=471, Második=162, Döntetlen=12
Játék 646/1000 kész, eddig: Kezdő=472, Második=162, Döntetlen=12
Játék 647/1000 kész, eddig: Kezdő=472, Második=163, Döntetlen=12
Játék 648/1000 kész, eddig: Kezdő=473, Második=163, Döntetlen=12
Játék 649/1000 kész, eddig: Kezdő=473, Második=164, Döntetlen=12
Játék 650/1000 kész, eddig: Kezdő=474, Második=164, Döntetlen=12
Játék 651/1000 kész, eddig: Kezdő=475, Második=164, Döntetlen=12
Játék 652/1000 kész, eddig: Kezdő=476, Második=164, Döntetlen=12
Játék 653/1000 kész, eddig: Kezdő=477, Második=164, Döntetlen=12
Játék 654/1000 kész, eddig: Kezdő=478, Második=164, Döntetlen=12
Játék 655/1000 kész, eddig: Kezdő=479, Második=164, Döntetlen=12
Játék 656/1000 kész, eddig: Kezdő=480, Második=164, Döntetlen=12
Játék 657/1000 kész, eddig: Kezdő=481, Második=164, Döntetlen=12
Játék 658/1000 kész, eddig: Kezdő=481, Második=164, Döntetlen=13
Játék 659/1000 kész, eddig: Kezdő=482, Második=164, Döntetlen=13
Játék 660/1000 kész, eddig: Kezdő=483, Második=164, Döntetlen=13
Játék 661/1000 kész, eddig: Kezdő=484, Második=164, Döntetlen=13
Játék 662/1000 kész, eddig: Kezdő=485, Második=164, Döntetlen=13
Játék 663/1000 kész, eddig: Kezdő=485, Második=165, Döntetlen=13
Játék 664/1000 kész, eddig: Kezdő=486, Második=165, Döntetlen=13
Játék 665/1000 kész, eddig: Kezdő=487, Második=165, Döntetlen=13
Játék 666/1000 kész, eddig: Kezdő=488, Második=165, Döntetlen=13
Játék 667/1000 kész, eddig: Kezdő=489, Második=165, Döntetlen=13
Játék 668/1000 kész, eddig: Kezdő=490, Második=165, Döntetlen=13
Játék 669/1000 kész, eddig: Kezdő=490, Második=166, Döntetlen=13
Játék 670/1000 kész, eddig: Kezdő=491, Második=166, Döntetlen=13
Játék 671/1000 kész, eddig: Kezdő=491, Második=166, Döntetlen=14
Játék 672/1000 kész, eddig: Kezdő=492, Második=166, Döntetlen=14
Játék 673/1000 kész, eddig: Kezdő=492, Második=167, Döntetlen=14
Játék 674/1000 kész, eddig: Kezdő=493, Második=167, Döntetlen=14
Játék 675/1000 kész, eddig: Kezdő=494, Második=167, Döntetlen=14
Játék 676/1000 kész, eddig: Kezdő=495, Második=167, Döntetlen=14
Játék 677/1000 kész, eddig: Kezdő=496, Második=167, Döntetlen=14
Játék 678/1000 kész, eddig: Kezdő=497, Második=167, Döntetlen=14
Játék 679/1000 kész, eddig: Kezdő=497, Második=168, Döntetlen=14
Játék 680/1000 kész, eddig: Kezdő=498, Második=168, Döntetlen=14
Játék 681/1000 kész, eddig: Kezdő=499, Második=168, Döntetlen=14
Játék 682/1000 kész, eddig: Kezdő=500, Második=168, Döntetlen=14
Játék 683/1000 kész, eddig: Kezdő=500, Második=169, Döntetlen=14
Játék 684/1000 kész, eddig: Kezdő=501, Második=169, Döntetlen=14
Játék 685/1000 kész, eddig: Kezdő=502, Második=169, Döntetlen=14
Játék 686/1000 kész, eddig: Kezdő=502, Második=170, Döntetlen=14
Játék 687/1000 kész, eddig: Kezdő=502, Második=171, Döntetlen=14
Játék 688/1000 kész, eddig: Kezdő=502, Második=172, Döntetlen=14
Játék 689/1000 kész, eddig: Kezdő=502, Második=173, Döntetlen=14
Játék 690/1000 kész, eddig: Kezdő=503, Második=173, Döntetlen=14
Játék 691/1000 kész, eddig: Kezdő=504, Második=173, Döntetlen=14
Játék 692/1000 kész, eddig: Kezdő=504, Második=174, Döntetlen=14
Játék 693/1000 kész, eddig: Kezdő=505, Második=174, Döntetlen=14
Játék 694/1000 kész, eddig: Kezdő=506, Második=174, Döntetlen=14
Játék 695/1000 kész, eddig: Kezdő=506, Második=175, Döntetlen=14
Játék 696/1000 kész, eddig: Kezdő=507, Második=175, Döntetlen=14
Játék 697/1000 kész, eddig: Kezdő=507, Második=175, Döntetlen=15
Játék 698/1000 kész, eddig: Kezdő=508, Második=175, Döntetlen=15
Játék 699/1000 kész, eddig: Kezdő=509, Második=175, Döntetlen=15
Játék 700/1000 kész, eddig: Kezdő=509, Második=176, Döntetlen=15
Játék 701/1000 kész, eddig: Kezdő=510, Második=176, Döntetlen=15
Játék 702/1000 kész, eddig: Kezdő=511, Második=176, Döntetlen=15
Játék 703/1000 kész, eddig: Kezdő=512, Második=176, Döntetlen=15
Játék 704/1000 kész, eddig: Kezdő=513, Második=176, Döntetlen=15
Játék 705/1000 kész, eddig: Kezdő=514, Második=176, Döntetlen=15
Játék 706/1000 kész, eddig: Kezdő=515, Második=176, Döntetlen=15
Játék 707/1000 kész, eddig: Kezdő=516, Második=176, Döntetlen=15
Játék 708/1000 kész, eddig: Kezdő=517, Második=176, Döntetlen=15
Játék 709/1000 kész, eddig: Kezdő=517, Második=177, Döntetlen=15
Játék 710/1000 kész, eddig: Kezdő=517, Második=178, Döntetlen=15
Játék 711/1000 kész, eddig: Kezdő=517, Második=179, Döntetlen=15
Játék 712/1000 kész, eddig: Kezdő=518, Második=179, Döntetlen=15
Játék 713/1000 kész, eddig: Kezdő=518, Második=180, Döntetlen=15
Játék 714/1000 kész, eddig: Kezdő=519, Második=180, Döntetlen=15
Játék 715/1000 kész, eddig: Kezdő=520, Második=180, Döntetlen=15
Játék 716/1000 kész, eddig: Kezdő=521, Második=180, Döntetlen=15
Játék 717/1000 kész, eddig: Kezdő=522, Második=180, Döntetlen=15
Játék 718/1000 kész, eddig: Kezdő=523, Második=180, Döntetlen=15
Játék 719/1000 kész, eddig: Kezdő=523, Második=181, Döntetlen=15
Játék 720/1000 kész, eddig: Kezdő=524, Második=181, Döntetlen=15
Játék 721/1000 kész, eddig: Kezdő=525, Második=181, Döntetlen=15
Játék 722/1000 kész, eddig: Kezdő=525, Második=182, Döntetlen=15
Játék 723/1000 kész, eddig: Kezdő=526, Második=182, Döntetlen=15
Játék 724/1000 kész, eddig: Kezdő=527, Második=182, Döntetlen=15
Játék 725/1000 kész, eddig: Kezdő=528, Második=182, Döntetlen=15
Játék 726/1000 kész, eddig: Kezdő=529, Második=182, Döntetlen=15
Játék 727/1000 kész, eddig: Kezdő=530, Második=182, Döntetlen=15
Játék 728/1000 kész, eddig: Kezdő=530, Második=183, Döntetlen=15
Játék 729/1000 kész, eddig: Kezdő=531, Második=183, Döntetlen=15
Játék 730/1000 kész, eddig: Kezdő=532, Második=183, Döntetlen=15
